destino,pais,actividad,precio,moneda,rating,viajeros,operador,email,telefono,direccion,url_actividad,fecha_scan
Puerto Tranquilo,Chile,Paseo en barco por la capilla y la catedral de mármol,35.000 CL$,CLP,1 opinión,30 viajeros,Rys Patagonia Aventura,ryspatagoniaaventura@gmail.com,942803757,"Razón social: TURISMO RAQUEL ALICIA GARRIDO MALDONADO EIRL | Domicilio Social: Julio Lopez 15, Rio Ibañez, Chile",https://www.civitatis.com/es/puerto-sanchez/paseo-barco-capilla-catedral-marmol/,2026-01-29
Puerto Tranquilo,Chile,Paseo en barco por Puerto Sánchez y las cavernas de mármol,30.000 CL$,CLP,Sin valorar,5 viajeros,Rys Patagonia Aventura,ryspatagoniaaventura@gmail.com,942803757,"Razón social: TURISMO RAQUEL ALICIA GARRIDO MALDONADO EIRL | Domicilio Social: Julio Lopez 15, Rio Ibañez, Chile",https://www.civitatis.com/es/puerto-sanchez/paseo-barco-cavernas-marmol/,2026-01-29
Chile Chico,Chile,Trekking por la Patagonia hasta la Cueva de las Manos,98.000 CL$,CLP,1 opinión,13 viajeros,Turismo Vientos Del Sur,lorenzodiazzapata@gmail.com,+56942193752,"Razón social: Lorenzo Sebastián Díaz Zapata | Domicilio Social: Fundo Dos Hermanas Laguna A S/N Mallín Grande, Comuna Chile Chico, Chile Chico, Chile",https://www.civitatis.com/es/chile-chico/trekking-patagonia-cueva-manos/,2026-01-29
Chile Chico,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Puerto Williams,Chile,Trekking por el cerro Bandera,60.000 CL$,CLP,Sin valorar,8 viajeros,Explora Isla Navarino,jorge@exploraislanavarino.com,+56 991850155,"Razón social: EXPLORA ISLA NAVARINO SPA | Domicilio Social: RUTA Y905 KM 6 CABO DE HORNOS, Puerto Williams, Chile",https://www.civitatis.com/es/puerto-williams/trekking-cerro-bandera/,2026-01-29
Puerto Williams,Chile,Tour por Puerto Williams y cascada Los Bronces,64.000 CL$,CLP,1 opinión,6 viajeros,Explora Isla Navarino,jorge@exploraislanavarino.com,+56 991850155,"Razón social: EXPLORA ISLA NAVARINO SPA | Domicilio Social: RUTA Y905 KM 6 CABO DE HORNOS, Puerto Williams, Chile",https://www.civitatis.com/es/puerto-williams/tour-puerto-williams-cascada-bronces/,2026-01-29
Puerto Williams,Chile,Tour por la isla Navarino,64.000 CL$,CLP,2 opiniones,17 viajeros,Explora Isla Navarino,jorge@exploraislanavarino.com,+56 991850155,"Razón social: EXPLORA ISLA NAVARINO SPA | Domicilio Social: RUTA Y905 KM 6 CABO DE HORNOS, Puerto Williams, Chile",https://www.civitatis.com/es/puerto-williams/tour-isla-navarino/,2026-01-29
Puerto Williams,Chile,Tour en kayak por el Canal Beagle con avistamiento de lobos marinos,175.000 CL$,CLP,Sin valorar,6 viajeros,Explora Isla Navarino,jorge@exploraislanavarino.com,+56 991850155,"Razón social: EXPLORA ISLA NAVARINO SPA | Domicilio Social: RUTA Y905 KM 6 CABO DE HORNOS, Puerto Williams, Chile",https://www.civitatis.com/es/puerto-williams/kayak-canal-beagle-lobos-marinos/,2026-01-29
Puerto Williams,Chile,Tour en kayak por el Canal Beagle,74.000 CL$,CLP,1 opinión,8 viajeros,Explora Isla Navarino,jorge@exploraislanavarino.com,+56 991850155,"Razón social: EXPLORA ISLA NAVARINO SPA | Domicilio Social: RUTA Y905 KM 6 CABO DE HORNOS, Puerto Williams, Chile",https://www.civitatis.com/es/puerto-williams/tour-kayak-canal-beagle/,2026-01-29
Puerto Williams,Chile,Trekking por los Dientes de Navarino,95.000 CL$,CLP,1 opinión,7 viajeros,Explora Isla Navarino,jorge@exploraislanavarino.com,+56 991850155,"Razón social: EXPLORA ISLA NAVARINO SPA | Domicilio Social: RUTA Y905 KM 6 CABO DE HORNOS, Puerto Williams, Chile",https://www.civitatis.com/es/puerto-williams/trekking-dientes-navarino/,2026-01-29
Puerto Williams,Chile,Trekking de 5 días por la isla Navarino,1.020.000 CL$,CLP,Sin valorar,2 viajeros,Explora Isla Navarino,jorge@exploraislanavarino.com,+56 991850155,"Razón social: EXPLORA ISLA NAVARINO SPA | Domicilio Social: RUTA Y905 KM 6 CABO DE HORNOS, Puerto Williams, Chile",https://www.civitatis.com/es/puerto-williams/trekking-5-dias-isla-navarino/,2026-01-29
Puerto Williams,Chile,Tour en bicicleta por Puerto Williams e isla Navarino,64.000 CL$,CLP,Sin valorar,1 viajero,Explora Isla Navarino,jorge@exploraislanavarino.com,+56 991850155,"Razón social: EXPLORA ISLA NAVARINO SPA | Domicilio Social: RUTA Y905 KM 6 CABO DE HORNOS, Puerto Williams, Chile",https://www.civitatis.com/es/puerto-williams/tour-bicicleta-puerto-williams-isla-navarino/,2026-01-29
Puerto Williams,Chile,Cruce de Puerto Williams a Ushuaia por el Canal Beagle,160.000 CL$,CLP,Novedad,,Explora Isla Navarino,jorge@exploraislanavarino.com,+56 991850155,"Razón social: EXPLORA ISLA NAVARINO SPA | Domicilio Social: RUTA Y905 KM 6 CABO DE HORNOS, Puerto Williams, Chile",https://www.civitatis.com/es/puerto-williams/cruce-puerto-williams-ushuaia-canal-beagle/,2026-01-29
Puerto Williams,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Mallín Grande,Chile,Paseo a caballo por Mallín Grande,65.000 CL$,CLP,Sin valorar,,Turismo Vientos Del Sur,lorenzodiazzapata@gmail.com,+56942193752,"Razón social: Lorenzo Sebastián Díaz Zapata | Domicilio Social: Fundo Dos Hermanas Laguna A S/N Mallín Grande, Comuna Chile Chico, Chile Chico, Chile",https://www.civitatis.com/es/mallin-grande/paseo-caballo-mallin-grande/,2026-01-29
Mallín Grande,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Mallín Grande,Chile,Paseo en barco por la capilla y la catedral de mármol,35.000 CL$,CLP,1 opinión,30 viajeros,Rys Patagonia Aventura,ryspatagoniaaventura@gmail.com,942803757,"Razón social: TURISMO RAQUEL ALICIA GARRIDO MALDONADO EIRL | Domicilio Social: Julio Lopez 15, Rio Ibañez, Chile",https://www.civitatis.com/es/puerto-sanchez/paseo-barco-capilla-catedral-marmol/,2026-01-29
Mallín Grande,Chile,Paseo en barco por Puerto Sánchez y las cavernas de mármol,30.000 CL$,CLP,Sin valorar,5 viajeros,Rys Patagonia Aventura,ryspatagoniaaventura@gmail.com,942803757,"Razón social: TURISMO RAQUEL ALICIA GARRIDO MALDONADO EIRL | Domicilio Social: Julio Lopez 15, Rio Ibañez, Chile",https://www.civitatis.com/es/puerto-sanchez/paseo-barco-cavernas-marmol/,2026-01-29
Puerto Sánchez,Chile,Paseo en barco por la capilla y la catedral de mármol,35.000 CL$,CLP,1 opinión,30 viajeros,Rys Patagonia Aventura,ryspatagoniaaventura@gmail.com,942803757,"Razón social: TURISMO RAQUEL ALICIA GARRIDO MALDONADO EIRL | Domicilio Social: Julio Lopez 15, Rio Ibañez, Chile",https://www.civitatis.com/es/puerto-sanchez/paseo-barco-capilla-catedral-marmol/,2026-01-29
Puerto Sánchez,Chile,Paseo en barco por Puerto Sánchez y las cavernas de mármol,30.000 CL$,CLP,Sin valorar,5 viajeros,Rys Patagonia Aventura,ryspatagoniaaventura@gmail.com,942803757,"Razón social: TURISMO RAQUEL ALICIA GARRIDO MALDONADO EIRL | Domicilio Social: Julio Lopez 15, Rio Ibañez, Chile",https://www.civitatis.com/es/puerto-sanchez/paseo-barco-cavernas-marmol/,2026-01-29
Puerto Sánchez,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Puerto Sánchez,Chile,Tour en kayak por las cavernas de mármol,50.000 CL$,CLP,29 opiniones,511 viajeros,Carrera Tours,contacto@carreratours.cl,+56 9 5621 9743,"Razón social: Anselmo Soto Ramirez | Domicilio Social: Carr. Austral s/n, Puerto Río Tranquilo, Chile Chico, Aysén, Chile, Puerto Tranquilo, Chile",https://www.civitatis.com/es/puerto-tranquilo/tour-kayak-cavernas-marmol/,2026-01-29
Puerto Sánchez,Chile,Barco por las cavernas de mármol de Puerto Sánchez y Puerto Tranquilo,30.000 CL$,CLP,30 opiniones,391 viajeros,Carrera Tours,contacto@carreratours.cl,+56 9 5621 9743,"Razón social: Anselmo Soto Ramirez | Domicilio Social: Carr. Austral s/n, Puerto Río Tranquilo, Chile Chico, Aysén, Chile, Puerto Tranquilo, Chile",https://www.civitatis.com/es/puerto-tranquilo/barco-puerto-tranquilo-puerto-sanchez/,2026-01-29
Puerto Sánchez,Chile,Paseo en barco por las cuevas de mármol de Puerto Tranquilo,20.000 CL$,CLP,16 opiniones,276 viajeros,Carrera Tours,contacto@carreratours.cl,+56 9 5621 9743,"Razón social: Anselmo Soto Ramirez | Domicilio Social: Carr. Austral s/n, Puerto Río Tranquilo, Chile Chico, Aysén, Chile, Puerto Tranquilo, Chile",https://www.civitatis.com/es/puerto-tranquilo/barco-cavernas-marmol-puerto-tranquilo/,2026-01-29
Puerto Sánchez,Chile,Paseo en barco privado desde Puerto Tranquilo,120.000 CL$,CLP,6 opiniones,83 viajeros,Carrera Tours,contacto@carreratours.cl,+56 9 5621 9743,"Razón social: Anselmo Soto Ramirez | Domicilio Social: Carr. Austral s/n, Puerto Río Tranquilo, Chile Chico, Aysén, Chile, Puerto Tranquilo, Chile",https://www.civitatis.com/es/puerto-tranquilo/paseo-barco-privado-puerto-tranquilo/,2026-01-29
Puerto Sánchez,Chile,Paseo en barco por las cavernas de mármol de Puerto Sánchez,15.000 CL$,CLP,1 opinión,19 viajeros,Carrera Tours,contacto@carreratours.cl,+56 9 5621 9743,"Razón social: Anselmo Soto Ramirez | Domicilio Social: Carr. Austral s/n, Puerto Río Tranquilo, Chile Chico, Aysén, Chile, Puerto Tranquilo, Chile",https://www.civitatis.com/es/puerto-tranquilo/barco-cavernas-marmol-puerto-sanchez/,2026-01-29
Puerto Sánchez,Chile,Paseo a caballo por Mallín Grande,65.000 CL$,CLP,Sin valorar,,Turismo Vientos Del Sur,lorenzodiazzapata@gmail.com,+56942193752,"Razón social: Lorenzo Sebastián Díaz Zapata | Domicilio Social: Fundo Dos Hermanas Laguna A S/N Mallín Grande, Comuna Chile Chico, Chile Chico, Chile",https://www.civitatis.com/es/mallin-grande/paseo-caballo-mallin-grande/,2026-01-29
Placilla,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
San Clemente,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Vilches,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
San Fabián de Alico,Chile,Trekking por la laguna El Valiente,40.000 CL$,CLP,Sin valorar,2 viajeros,Andeaë Expediciones Andinas,ko.menegoz@gmail.com,962294680,"Razón social: Cora Marie-Lisa Antoniette Menegoz | Domicilio Social: Macal alto S/N, San Fabián de Alico, Chile",https://www.civitatis.com/es/san-fabian-de-alico/trekking-laguna-valiente/,2026-01-29
San Fabián de Alico,Chile,Paseo a caballo por el Valle Hermoso,76.000 CL$,CLP,Sin valorar,,Andeaë Expediciones Andinas,ko.menegoz@gmail.com,962294680,"Razón social: Cora Marie-Lisa Antoniette Menegoz | Domicilio Social: Macal alto S/N, San Fabián de Alico, Chile",https://www.civitatis.com/es/san-fabian-de-alico/paseo-caballo-valle-hermoso/,2026-01-29
San Fabián de Alico,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Hornopirén ,Chile,Tour en kayak por la isla de los Ciervos,55.000 CL$,CLP,Sin valorar,2 viajeros,Patagonia Ruta7,m.angeles.cortest@gmail.com,944849339,"Razón social: María de los Ángeles Cortes Trigo | Domicilio Social: Pisagua 345, Hornopirén , Chile",https://www.civitatis.com/es/hornopiren/tour-kayak-isla-ciervos/,2026-01-29
Hornopirén ,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Malalcahuello ,Chile,Trekking de ascenso al cráter Navidad,55.000 CL$,CLP,Sin valorar,6 viajeros,Patagonia Ruta7,m.angeles.cortest@gmail.com,944849339,"Razón social: María de los Ángeles Cortes Trigo | Domicilio Social: Pisagua 345, Hornopirén , Chile",https://www.civitatis.com/es/malalcahuello/trekking-crater-navidad/,2026-01-29
Malalcahuello ,Chile,Trekking hasta la laguna Espejo,81.250 CL$,CLP,Sin valorar,,Patagonia Ruta7,m.angeles.cortest@gmail.com,944849339,"Razón social: María de los Ángeles Cortes Trigo | Domicilio Social: Pisagua 345, Hornopirén , Chile",https://www.civitatis.com/es/malalcahuello/trekking-laguna-espejo/,2026-01-29
Malalcahuello ,Chile,Trekking de ascenso al volcán Lonquimay,100.000 CL$,CLP,Sin valorar,,Patagonia Ruta7,m.angeles.cortest@gmail.com,944849339,"Razón social: María de los Ángeles Cortes Trigo | Domicilio Social: Pisagua 345, Hornopirén , Chile",https://www.civitatis.com/es/malalcahuello/trekking-volcan-lonquimay/,2026-01-29
Malalcahuello ,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Pica,Chile,Excursión al salar de Huasco y Tambillo,43.750 CL$,CLP,Sin valorar,12 viajeros,Explora Oasis,exploraoasis@gmail.com,+56 9 5409 2140,"Razón social: Betancourt Servicios Profesionales SPA | Domicilio Social: Av. 27 de Abril, Pica, Pica, Chile",https://www.civitatis.com/es/pica/excursion-salar-huasco-tambillo/,2026-01-29
Pica,Chile,Noche en el camping colgante del oasis de Pica,43.750 CL$,CLP,Sin valorar,,Explora Oasis,exploraoasis@gmail.com,+56 9 5409 2140,"Razón social: Betancourt Servicios Profesionales SPA | Domicilio Social: Av. 27 de Abril, Pica, Pica, Chile",https://www.civitatis.com/es/pica/noche-camping-colgante-oasis-pica/,2026-01-29
Pica,Chile,Senderismo por el oasis de Pica,12.500 CL$,CLP,Sin valorar,,Explora Oasis,exploraoasis@gmail.com,+56 9 5409 2140,"Razón social: Betancourt Servicios Profesionales SPA | Domicilio Social: Av. 27 de Abril, Pica, Pica, Chile",https://www.civitatis.com/es/pica/senderismo-oasis-pica/,2026-01-29
Pica,Chile,Rápel y escalada en el oasis de Pica,18.750 CL$,CLP,Sin valorar,,Explora Oasis,exploraoasis@gmail.com,+56 9 5409 2140,"Razón social: Betancourt Servicios Profesionales SPA | Domicilio Social: Av. 27 de Abril, Pica, Pica, Chile",https://www.civitatis.com/es/pica/rapel-escalada-oasis-pica/,2026-01-29
Pica,Chile,Trekking y rápel en el Salto del Chintaguay,31.250 CL$,CLP,Sin valorar,,Explora Oasis,exploraoasis@gmail.com,+56 9 5409 2140,"Razón social: Betancourt Servicios Profesionales SPA | Domicilio Social: Av. 27 de Abril, Pica, Pica, Chile",https://www.civitatis.com/es/pica/trekking-rapel-salto-chintaguay/,2026-01-29
Pica,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Ovalle,Chile,Excursión al Parque Nacional Bosque Fray Jorge,38.000 CL$,CLP,Sin valorar,7 viajeros,Limarí Experience,lmpennas@gmail.com,982745851,"Razón social: Turismo y Eventos Limarí SPA | Domicilio Social: Lord Cochranne 767 Ovalle, Ovalle, Chile",https://www.civitatis.com/es/ovalle/excursion-bosque-fray-jorge/,2026-01-29
Ovalle,Chile,Tour arqueológico por el Valle del Encanto,30.000 CL$,CLP,Sin valorar,8 viajeros,Limarí Experience,lmpennas@gmail.com,982745851,"Razón social: Turismo y Eventos Limarí SPA | Domicilio Social: Lord Cochranne 767 Ovalle, Ovalle, Chile",https://www.civitatis.com/es/ovalle/tour-arqueologico-valle-encanto/,2026-01-29
Ovalle,Chile,Escalada en la quebrada de Los Loros,40.000 CL$,CLP,Sin valorar,2 viajeros,Limarí Experience,lmpennas@gmail.com,982745851,"Razón social: Turismo y Eventos Limarí SPA | Domicilio Social: Lord Cochranne 767 Ovalle, Ovalle, Chile",https://www.civitatis.com/es/ovalle/escalada-quebrada-loros/,2026-01-29
Ovalle,Chile,Trekking por el cerro Tamaya,35.000 CL$,CLP,Sin valorar,,Limarí Experience,lmpennas@gmail.com,982745851,"Razón social: Turismo y Eventos Limarí SPA | Domicilio Social: Lord Cochranne 767 Ovalle, Ovalle, Chile",https://www.civitatis.com/es/ovalle/trekking-cerro-tamaya/,2026-01-29
Ovalle,Chile,Traslados en Ovalle,38.400 CL$,CLP,2 opiniones,98 viajeros,N/A,N/A,N/A,N/A,https://www.civitatis.com/es/ovalle/traslados/,2026-01-29
Ovalle,Chile,Excursión al humedal del río Limarí + Tour en kayak,50.000 CL$,CLP,Sin valorar,,Limarí Experience,lmpennas@gmail.com,982745851,"Razón social: Turismo y Eventos Limarí SPA | Domicilio Social: Lord Cochranne 767 Ovalle, Ovalle, Chile",https://www.civitatis.com/es/ovalle/excursion-humedal-rio-limari-tour-kayak/,2026-01-29
Ovalle,Chile,Tour de 2 días por la Quebrada Amarilla con observación de estrellas,135.000 CL$,CLP,Sin valorar,,Limarí Experience,lmpennas@gmail.com,982745851,"Razón social: Turismo y Eventos Limarí SPA | Domicilio Social: Lord Cochranne 767 Ovalle, Ovalle, Chile",https://www.civitatis.com/es/ovalle/tour-2-dias-quebrada-amarilla/,2026-01-29
Ovalle,Chile,Tour en bicicleta por el humedal del río Limarí,50.000 CL$,CLP,Sin valorar,,Limarí Experience,lmpennas@gmail.com,982745851,"Razón social: Turismo y Eventos Limarí SPA | Domicilio Social: Lord Cochranne 767 Ovalle, Ovalle, Chile",https://www.civitatis.com/es/ovalle/tour-bicicleta-humedal-rio-limari/,2026-01-29
Ovalle,Chile,Observación de estrellas en Las Tinajas,40.000 CL$,CLP,Sin valorar,,Limarí Experience,lmpennas@gmail.com,982745851,"Razón social: Turismo y Eventos Limarí SPA | Domicilio Social: Lord Cochranne 767 Ovalle, Ovalle, Chile",https://www.civitatis.com/es/ovalle/observacion-estrellas-tinajas/,2026-01-29
Ovalle,Chile,Trekking por el cerro Tamaya al atardecer,35.000 CL$,CLP,Sin valorar,,Limarí Experience,lmpennas@gmail.com,982745851,"Razón social: Turismo y Eventos Limarí SPA | Domicilio Social: Lord Cochranne 767 Ovalle, Ovalle, Chile",https://www.civitatis.com/es/ovalle/trekking-cerro-tamaya-atardecer/,2026-01-29
Ovalle,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Calama,Chile,Transporte entre el aeropuerto de Calama y San Pedro de Atacama,17.500 CL$,CLP,503 opiniones,7.798 viajeros,Transfer Pampa,contacto@transferpampa.cl,+56 9 52260720,"Razón social: TRANSPORTES TURISTICOS PAMPA S.A. | Domicilio Social: HERMANOS CABOTT 6777 OF 41, Santiago de Chile, Chile",https://www.civitatis.com/es/calama/transporte-aeropuerto-calama-san-pedro-atacama/,2026-01-29
Calama,Chile,Excursión privada a los geoglifos de Chug Chug,60.000 CL$,CLP,4 opiniones,23 viajeros,Expediciones El Loa,cromero@expedicioneselloa.com,56940057301,"Razón social: Claudia Andrea Romero Carrazana | Domicilio Social: Pasaje Salar de Ascotan 3586, Calama, Chile",https://www.civitatis.com/es/calama/excursion-geoglifos-chug-chug/,2026-01-29
Calama,Chile,Excursión privada a Chiu Chiu y el volcán Poruña,96.000 CL$,CLP,2 opiniones,21 viajeros,Expediciones El Loa,cromero@expedicioneselloa.com,56940057301,"Razón social: Claudia Andrea Romero Carrazana | Domicilio Social: Pasaje Salar de Ascotan 3586, Calama, Chile",https://www.civitatis.com/es/calama/excursion-chiu-chiu-volcan-poruna/,2026-01-29
Calama,Chile,"Excursión privada al Puente del Diablo, Chiu Chiu y Ayquina",84.000 CL$,CLP,Sin valorar,4 viajeros,Expediciones El Loa,cromero@expedicioneselloa.com,56940057301,"Razón social: Claudia Andrea Romero Carrazana | Domicilio Social: Pasaje Salar de Ascotan 3586, Calama, Chile",https://www.civitatis.com/es/calama/excursion-puente-diablo-chiu-ayquina/,2026-01-29
Calama,Chile,Excursión privada a Ollagüe y los salares del Alto del Loa,144.000 CL$,CLP,Sin valorar,9 viajeros,Expediciones El Loa,cromero@expedicioneselloa.com,56940057301,"Razón social: Claudia Andrea Romero Carrazana | Domicilio Social: Pasaje Salar de Ascotan 3586, Calama, Chile",https://www.civitatis.com/es/calama/excursion-ollague-salares-alto-loa/,2026-01-29
Calama,Chile,Traslados en Calama,126.750 CL$,CLP,9 opiniones,392 viajeros,N/A,N/A,N/A,N/A,https://www.civitatis.com/es/calama/traslados/,2026-01-29
Calama,Chile,Excursión privada a Chiu Chiu y Pukara de Lasana,72.000 CL$,CLP,1 opinión,14 viajeros,Expediciones El Loa,cromero@expedicioneselloa.com,56940057301,"Razón social: Claudia Andrea Romero Carrazana | Domicilio Social: Pasaje Salar de Ascotan 3586, Calama, Chile",https://www.civitatis.com/es/calama/excursion-chiu-chiu-pukara-lasana/,2026-01-29
Calama,Chile,Excursión privada al pueblo fantasma de Chacabuco,84.000 CL$,CLP,1 opinión,6 viajeros,Expediciones El Loa,cromero@expedicioneselloa.com,56940057301,"Razón social: Claudia Andrea Romero Carrazana | Domicilio Social: Pasaje Salar de Ascotan 3586, Calama, Chile",https://www.civitatis.com/es/calama/excursion-pueblo-fantasma-chacabuco/,2026-01-29
Calama,Chile,Ruta privada de trekking por el volcán Poruña,108.000 CL$,CLP,Sin valorar,,Expediciones El Loa,cromero@expedicioneselloa.com,56940057301,"Razón social: Claudia Andrea Romero Carrazana | Domicilio Social: Pasaje Salar de Ascotan 3586, Calama, Chile",https://www.civitatis.com/es/calama/trekking-volcan-poruna/,2026-01-29
Calama,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Puerto Chacabuco,Chile,Excursión al Parque Nacional Laguna San Rafael,309.000 CL$,CLP,34 opiniones,446 viajeros,Loberias Del Sur,kcs@loberiasdelsur.cl,+56 67 2351112,"Razón social: DETROIT SA | Domicilio Social: BARON DE JURAS REALES 5250, Santiago de Chile, Chile",https://www.civitatis.com/es/puerto-chacabuco/excursion-laguna-san-rafael/,2026-01-29
Puerto Chacabuco,Chile,Excursión al Parque Aikén del Sur,76.000 CL$,CLP,1 opinión,28 viajeros,Loberias Del Sur,kcs@loberiasdelsur.cl,+56 67 2351112,"Razón social: DETROIT SA | Domicilio Social: BARON DE JURAS REALES 5250, Santiago de Chile, Chile",https://www.civitatis.com/es/puerto-chacabuco/excursion-parque-aiken-sur/,2026-01-29
Puerto Chacabuco,Chile,Excursión a las termas de Ensenada Pérez,115.000 CL$,CLP,1 opinión,26 viajeros,Loberias Del Sur,kcs@loberiasdelsur.cl,+56 67 2351112,"Razón social: DETROIT SA | Domicilio Social: BARON DE JURAS REALES 5250, Santiago de Chile, Chile",https://www.civitatis.com/es/puerto-chacabuco/excursion-termas-ensenada-perez/,2026-01-29
Puerto Chacabuco,Chile,Tour por los pueblos de Aysén,121.000 CL$,CLP,Sin valorar,,Loberias Del Sur,kcs@loberiasdelsur.cl,+56 67 2351112,"Razón social: DETROIT SA | Domicilio Social: BARON DE JURAS REALES 5250, Santiago de Chile, Chile",https://www.civitatis.com/es/puerto-chacabuco/tour-pueblos-aysen/,2026-01-29
Puerto Chacabuco,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Casablanca,Chile,Visita a la Cervecería Coda,15.000 CL$,CLP,Sin valorar,,Cervecería Coda,francisco@coda.cl,983567649,"Razón social: Recreo B Spa | Domicilio Social: Ruta 68 S/N Km 80, Casablanca, Chile",https://www.civitatis.com/es/casablanca-chile/visita-cerveceria-coda/,2026-01-29
Casablanca,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
